id,title,entity_type,author,publication_year,genre,publisher,page_count,isbn,cover_url,summary,source,source_paths
2c6ce9e7-19e4-58b4-acea-8970381ebf2e,Trọng Tương vấn Hán,work,,,,,,,,"Trọng Tương vấn Hán (仲襄問漢) là một tác phẩm văn học nói theo thuyết tiền căn báo hậu kiếp hay luân hồi quả báo kể từ thời Hán Sở tranh hùng cho đến cuối đời nhà Hán – Tam Quốc, Trung Quốc chia thành ba nước.
Đến nay không thấy sách nào nói đến tác giả ""Trọng Tương Vấn Hán"" là ai. Tác phẩm này bao hàm nội dung của truyện Náo âm ti Tư Mã Mạo đoạn ngục trong tác phẩm Dụ thế minh ngôn của Phùng Mộng Long.
Tác giả có một trí tưởng tượng rất phong phú, lại khéo tài liên kết, xếp đặt từ lúc Lưu Bang dựng ra nhà Tây Hán cho đến thời Tam Quốc, thành một câu chuyện luân hồi quả báo, có nhiều tình tiết hữu lý, rất hợp với tín ngưỡng dân gian là thưởng thiện phạt ác, làm người đọc say mê thích thú, tưởng đây là câu chuyện huyền bí có thật.",wikipedia,data/processed/work/page_137219.json
3ab5db21-1f64-5aee-b9cc-ae4797ae4615,Vương Thúy Kiều,work,,,,,,,,"Vương Thúy Kiều (giản thể: 王翠翘; phồn thể: 王翠翹; bính âm: Wáng cuì qiào) là một cô gái sống trong thời Gia Tĩnh triều nhà Minh. Cuộc đời của Thúy Kiều được thể hiện qua nhiều tác phẩm văn học, trong đó nổi tiếng nhất là hình tượng văn học Thúy Kiều trong tác phẩm Truyện Kiều của Nguyễn Du.
Vương Thúy Kiều không rõ quê quán ở đâu, chỉ biết từng là kỹ nữ ở Lâm Truy, Sơn Đông thời nhà Minh, lấy danh kỹ là Tần Hoài. Sau Thúy Kiều được cướp biển Từ Hải chuộc về làm vợ. Từ Hải cùng Trần Đông, Ma Diệp là cướp biển dưới quyền Uông Trực, cấu kết với Uy khấu.
Năm 1556, Tổng đốc quân vụ Chiết Giang là Hồ Tôn Hiến sai La Long Vân nằm vùng, thi hành kế phản gián, thúc đẩy mâu thuẫn giữa Từ Hải và Trần Đông. La Long Vân là bạn từ thuở hàn vi, hay đến uống rượu giao du với Từ Hải, về sau này làm thuyết khách cho Hồ Tôn Hiến để đến chiêu hàng Từ Hải, lại khéo ăn khéo nói để làm xiêu lòng Thúy Kiều trước, do Thúy Kiều thời còn ở lầu xanh, đã quen biết La Long Vân, mà chàng này vốn từng biết ăn chơi hào phóng, lại có lòng hào hiệp, giúp đỡ nàng nhiều lần, từ lúc chưa gặp Từ Hải.",wikipedia,data/processed/work/page_137305.json
0178866e-12c9-56d8-b4fc-7ffc0e6a6030,Gia Định thất thủ vịnh,work,,,,,,,,"Gia Định thất thủ vịnh là một bài phú Nôm của Việt Nam, gồm 19 vế (mỗi vế có hai câu) và một bài thơ thất ngôn bát cú, chưa xác định được tác giả, chỉ biết ra đời sau khi quân Pháp đánh chiếm Gia Định vào năm 1859.
Bài phú do học giả Trương Vĩnh Ký sưu tầm đầu tiên, phiên âm và giới thiệu trong sách Saigon d’ autrefois do C.Guilland et Martion ấn hành năm 1882, và ghi là khuyết danh. Tuy nhiên, lúc bấy giờ ông chỉ mới sưu tầm được 7 câu đầu. Mãi về sau, tác phẩm mới được sưu tầm đầy đủ và được giới thiệu trong Thi văn quốc cấm thời thuộc Pháp của Thái Bạch, Giai thoại làng Nho của Lãng Nhân, Tập Thành của Vương Hồng Sển,  Hào khí Đồng Nai của Ca Văn Thỉnh, v.v...
Theo Thái Bạch và Lãng Nhân, thì tác giả là Phan Văn Trị, nhưng cả hai ông đều không nêu ra chứng cứ. Vì thế, nhóm tác giả sách Sài Gòn Gia Định qua thơ văn xưa (tr. 280), và Ca Văn Thỉnh trong sách Hào khí Đồng Nai (tr. 138), vẫn ghi là khuyết danh.",wikipedia,data/processed/work/page_1376837.json
88035b4f-ca6d-54a1-bdb5-c5089ef43631,Kim Gia Định phong cảnh vịnh,work,,,,,,,,"Kim Gia Định phong cảnh vịnh (còn có tên là Gia Định phong cảnh quốc âm ca vịnh) là một tác phẩm bằng thơ do Hai Đức (? - 1882?, không biết họ tên đầy đủ, hiệu là Tập Phước) ở Chợ Lớn làm ra, gồm 152 câu thơ lục bát, viết bằng chữ Nôm, không rõ năm sáng tác, chỉ phỏng đoán là có sau Hòa ước Nhâm Tuất (1862) trong lịch sử Việt Nam.
Bài vịnh này đã được học giả Trương Vĩnh Ký (viết tắt là Pétrus Ký) phiên âm từ chữ Nôm ra chữ quốc ngữ, rồi cho in trong quyển Saigon d’aujourd’hui (Nét đẹp Sài Gòn) do nhà hàng C.Guilland et Martion, Saigon, ấn hành năm 1882. Sau đây là lời giới thiệu của ông về tác giả và tác phẩm:
""Điệu vịnh nầy là của Hai Đức ở Chợ Lớn, hiệu là Tập Phước (mới mất năm nay) làm về địa cảnh đất Chợ Lớn, Bến Nghé đời bây giờ, kể từ Phú Lãng Sa lại cho tới nay, lập ra thế nào, khen khéo để sửa sang cho ra cảnh tốt, cho nên thú vui.",wikipedia,data/processed/work/page_1377583.json
3c4fe753-39c3-5275-93d9-4ba348d81d9c,Kim Cương (nghệ sĩ),author,,,,,,,,"Kim Cương (sinh ngày 25 tháng 1 năm 1937) tên đầy đủ là Nguyễn Thị Kim Cương, là một nữ diễn viên kịch nói, diễn viên điện ảnh, soạn giả, biên kịch người Việt Nam. Bà được xem là một trong những người tiên phong của kịch nói miền Nam
Là con gái của nghệ sĩ cải lương tiên phong Bảy Nam, Kim Cương đến với sân khấu từ rất sớm. Từ đào con của gánh Đại Phước Cương, bà dần trở thành người lèo lái Đoàn Năm Phỉ – Kim Cương sau khi người dì Năm Phỉ, chị của nghệ sĩ Bảy Nam qua đời. Kim Cương được ký giả Nguyễn Ang Ca mệnh danh là ""kỳ nữ"" vào thập niên 1950.
Năm 1956, Kim Cương chuyển hướng sang kịch nói, thành lập Đoàn Kịch nói Kim Cương, một trong những đoàn kịch nói đầu tiên ở miền Nam. Trong đoàn, Kim Cương còn là một soạn giả với bút danh Hoàng Dũng, qua một số tác phẩm tiêu biểu như Lá sầu riêng, Trà hoa nữ và Dưới hai màu áo. Bà cũng tham gia một số bộ phim điện ảnh trước năm 1975 như Chiếc bóng bên đường và Tứ quái Sài Gòn. Bà tiếp tục hoạt động nghệ thuật cho đến năm 1994.",wikipedia,data/processed/work/page_1377680.json
33db4746-f3d9-5b53-a33f-f35635efd8f0,Hiên Hom,work,,,,,,,,"Hianhom là tập truyện thơ kể về mối tình bi thảm của đôi trai gái người Thái vùng Tông Lệnh - Thuận Châu - Sơn La. Chàng tên là Cầm Đôi, nàng tên là Hiên Hom.
Hiên Hom là người con gái đẹp người, đẹp nết. Bao nhiêu chàng trai khắp vùng đem lòng yêu mến, muốn kết duyên cùng nàng, nhưng vẫn chưa có ai lọt vào mắt xanh của nàng. Rồi một buổi tối trên hạn khuống, nàng đã gặp Cầm Đôi. Thế là mối tình giữa nàng và chàng đã nảy nở. Họ yêu nhau tha thiết, đắm say ròng rã 6 năm liền, nhưng gia đình hai bên không hề biết. Cuối cùng việc gì phải đến đã đến, nàng đã mang thai với chàng. Nghe theo lời khuyên của người yêu, nàng đã đến thú thực cùng với cha mẹ và được cha mẹ thương cảm cho sự việc đã rồi. Cầm Đôi cũng đến xin cha mẹ để được cưới Hiên Hom làm vợ, nhưng chàng đã bị cha mẹ và họ hàng phản đối quyết liệt. Bất lực trước sự ngăn cấm của gia đình, chàng quyết định bỏ nhà đi ""quang cún"" (đi lang thang), hẹn với Hiên Hom sau ba năm, khi cha mẹ hết giận sẽ trở về cưới nàng.
Chàng đã đi hết bản này qua mường khác, qua Mường Kim đến Mường Than, qua Mường So đến Là... Chàng đã gặp nhiều cô gái Thái, gái Lào, gái Lự..., cô nào cũng xinh đẹp, cũng khôn khéo và cũng mến yêu chàng. Nhưng trong lòng chàng chỉ có mỗi Hiên Hom.",wikipedia,data/processed/work/page_138505.json
2aa4ba6a-b840-51a7-ba17-7138dd31e2e1,Lưu Trọng Ninh,work,,,,,,,,"Lưu Trọng Ninh (sinh năm 1956) là một đạo diễn điện ảnh Việt Nam. Ông được biết đến qua các phim Khát vọng Thăng Long (2010), Dốc tình (2005), Bến không chồng (2001), Ngã ba Đồng Lộc (1997). Lưu Trọng Ninh là con của nhà thơ, nhà văn, nhà soạn kịch Lưu Trọng Lư (1911–1991).
Canh bạc (1991)
Hãy tha thứ cho em (1993)",wikipedia,data/processed/work/page_13948028.json
3e7b1ad3-bddb-5a7a-ba41-395b1a6b2536,Kim Khánh (họa sĩ),work,,,,,,,,"Kim Khánh là bút danh của họa sĩ Nguyễn Văn Hương (sinh năm 1953). Ông còn một bút danh khác là Thiên Kim nhưng độc giả thường nhớ đến ông với tên Kim Khánh. Ông nổi tiếng với các tác phẩm truyện tranh giáo dục dành cho mọi lứa tuổi. Đặc biệt, ông còn nổi tiếng là một họa sĩ có thể vẽ tất cả các thể loại với lời văn do chính mình viết. Tên Kim Khánh gắn liền với các tác phẩm truyện tranh đã và đang được độc giả đặc biệt là các em nhỏ rất thích: Trạng Quỳnh - Trạng Quỷnh, Cô Tiên Xanh, Tâm Hồn Cao Thượng, Cậu Bé Rồng...
Họa sĩ Kim Khánh tên thật là Nguyễn Văn Hương, bút danh Kim Khánh là tên của vợ ông, ông còn một bút danh nữa là Thiên Kim. Ông sinh năm 1953 tại thành phố Nha Trang, là cựu học sinh trường Trung học Võ Tánh Nha Trang. Ông đậu Tú Tài phần 2 ban C (Văn Chương) năm 1972. Ông từng là một hướng đạo sinh. Ông đã qua đẳng hiệu Hướng Đạo Hạng Nhất (là đẳng hiệu cao thứ hai của ngành Thiếu) và đẳng hiệu Kha Nghĩa Sỹ (là đẳng hiệu cao nhất của ngành Kha). Ông tham gia rất nhiều sinh hoạt tập thể, xã hội, vì thế ông có rất nhiều kiến thức về cuộc sống. Ông đã sử dụng những kiến thức này vào việc sáng tác các tác phẩm truyện tranh có tính giáo dục và hữu ích cho các em nhỏ.
Từ lúc học lớp Năm (lớp 1 bây giờ), Kim Khánh đã bộc lộ niềm đam mê vẽ truyện tranh của mình. Ngoài giờ học thì ông vẽ truyện tranh theo ý của mình. Thấy được điều đó nên cha của ông đầu tư cho ông rất nhiều vào lĩnh vực này. Cha của ông đặt mua rất nhiều truyện tranh của Pháp như TinTin, Spirou, Pilot... để ông xem theo đó mà vẽ. Nhờ thế mà năng khiếu vẽ truyện tranh của ông tiến rất nhanh. Năm ông học lớp Ba (lớp 3 bây giờ), bạn bè trong lớp thường đưa tập nhờ ông vẽ truyện theo nội dung các phim, các truyện ông đã xem, đã đọc. Năm ông học lớp Nhì (lớp 4 bây giờ), tại Ấn Độ có mở cuộc thi vẽ tranh cho thiếu nhi Á Châu. Tranh vẽ của ông được Ty Giáo dục Khánh Hòa chọn gửi đi dự thi, kết quả ông được giải khuyến khích trong kỳ thi ấy. Thế nhưng mộng của ông là không trở thành họa sĩ, ông thích trở thành nhà ngoại giao hơn. Do đó, từ năm lớp Đệ Tam (lớp 10 bây giờ), ông chuyển sang học khoa sinh ngữ, văn chương. Nhưng giấc mộng đó không thành vì thời cuộc. Sau 1975, ông sống bằng nghề làm đồ lưu niệm. Ông chuyên vẽ bút điện trên gỗ. Có lẽ nghiệp vẽ đã không buông tha ông. Đến 1989, nhờ sự giúp đỡ của một số bạn bè nên ông bước chân vào nghề vẽ truyện tranh nên dù ông có thích hay không thì bây giờ ông cũng trở thành một họa sĩ truyện tranh kỳ cựu của Việt Nam.",wikipedia,data/processed/work/page_1408677.json
611c9758-5fe5-5d08-b542-5b98c1abf512,Bạch Tuyết (nghệ sĩ cải lương),author,,,,,,,,"Bạch Tuyết, có tên khai sinh là Nguyễn Thị Bạch Tuyết (sinh ngày 24 tháng 12 năm 1945), là nữ nghệ sĩ cải lương danh tiếng người Việt Nam, được mệnh danh là ""Cải lương chi bảo"". Trước năm 1975, bà kết hợp cùng nghệ sĩ Hùng Cường tạo thành ""Cặp sóng thần"" cực kì nổi tiếng của sân khấu cải lương thời đó. Bà cũng là Tiến sĩ Nghệ thuật Cải lương đầu tiên của Việt Nam tại hai viện hàn lâm Anh quốc và Bulgaria với đề tài ""Sự thích nghi của nghệ thuật sân khấu dân tộc cổ truyền của các quốc gia Đông Nam Á với điều kiện sinh hoạt hiện đại của khán giả thế kỷ thứ 21"".
Bà còn viết lời vọng cổ cho các bài tân nhạc với bút danh là Nguyễn Thị Khánh An.
Bà tên thật là Nguyễn Thị Bạch Tuyết, sinh 24 tháng 12 năm 1945 tại làng Khánh Bình, tỉnh Châu Đốc (nay thuộc xã Khánh Bình, tỉnh An Giang). Từ thuở còn đi học đã bộc lộ năng khiếu ca, ngâm, thường được các thầy cô đưa lên trình diễn trong những đêm văn nghệ.",wikipedia,data/processed/work/page_141097.json
40ce1af3-bd72-5650-869e-97f59ca87bdb,Lục súc tranh công,work,,,,,,,,"Lục súc tranh công (chữ Nôm: 六畜爭功; nghĩa là Sáu con vật nuôi trong nhà tranh nhau công trạng) là một truyện Nôm khuyết danh tác giả. Truyện từng được đưa vào đề tài giáo khoa môn Văn trong các trường Trung học Đệ nhị cấp trước năm 1975.
Nguyên tác truyện bằng chữ Nôm. Theo nhận định của Phó bảng Bùi Kỷ, căn cứ vào giọng văn thì tác giả có lẽ sống vào thời Lê mạt, Nguyễn sơ, là một nhân vật trong phái cựu học ở vùng Nghệ Tĩnh trở vào.
Truyện được Trương Vĩnh Ký phiên âm ra Quốc ngữ đầu tiên vào năm 1887. Nó dần phổ biến và lưu hành khá lâu, từ trước năm 1923, dần được xem như truyện ngụ ngôn thịnh hành của Việt Nam đầu thế kỷ XX.",wikipedia,data/processed/work/page_14267862.json
8f9a5782-a177-55ee-9d9f-0188f03f2db5,Lặng lẽ Sa Pa,work,,,,,,,,"Lặng lẽ Sa Pa là một trong những tác phẩm tiêu biểu nhất của nhà văn Nguyễn Thành Long viết về những con người đang thầm lặng ngày đêm cống hiến cho quê hương, đất nước. Tác phẩm được sáng tác năm 1970 trong chuyến đi thực tế ở Lào Cai của tác giả. Đây là một truyện ngắn tiêu biểu ở đề tài viết về hình ảnh con người lao động trong cuộc sống mới hòa bình, xây dựng chủ nghĩa xã hội ở miền Bắc. Tác phẩm này được in trong tập Giữa trong xanh (1972) của Nguyễn Thành Long. Truyện ngắn được Bộ Giáo dục và Đào tạo đưa vào giảng dạy trong chương trình Ngữ văn 9 và chương trình Ngữ văn lớp 8 (Sách Kết Nối Tri Thức).
Trong chuyến xe đi Lào Cai, bác lái xe, nhà họa sĩ lão thành, cô kỹ sư trẻ trò chuyện với nhau về Sa Pa, hội họa, hạnh phúc và tình yêu. Khi chuyến xe dừng lại cho hành khách nghỉ ngơi, bác lái xe giới thiệu với ông họa sĩ và cô kỹ sư về một người “cô độc nhất thế gian”. Đó là anh thanh niên 27 tuổi làm công tác khí tượng kiêm vật lý địa cầu trên đỉnh Yên Sơn cao 2600 mét. Anh thanh niên biếu vợ bác lái xe một củ tam thất và mời ông họa sĩ cùng cô gái trẻ lên nhà chơi. Cả hai ngỡ ngàng thấy vườn hoa thật đẹp. Nơi ở của anh gọn gàng ngăn nắp. Anh mời mọi người vào nhà chơi, uống trà và nói chuyện. Anh sống và làm việc tại đây, nhiệm vụ của anh là đo gió, đo mưa, dự báo thời tiết hàng ngày phục vụ sản xuất và chiến đấu. Tuy công việc của anh gian khổ nhưng anh rất yêu nó và luôn hoàn thành nhiệm vụ. Ngoài ra anh cũng thích đọc sách, trồng cây thuốc, hoa, nuôi gà. Nghe anh kể chuyện ông họa sĩ đã phác họa chân dung anh nhưng anh cho rằng mình không xứng đáng, rồi giới thiệu ông họa sĩ về ông kỹ sư vườn rau và đồng chí cán bộ nghiên cứu bản đồ sét, những người cũng làm việc ở Sa Pa. Sau ba mươi phút nói chuyện, đến lúc chia tay, anh tặng hai người giỏ trứng để đi đường. Cô kỹ sư từ cuộc nói chuyện với anh thanh niên đã yên tâm, quyết định lên vùng cao công tác, còn ông họa sĩ tìm được nguồn cảm hứng nghệ thuật.
Anh thanh niên: 27 tuổi, làm công tác khí tượng kiêm vật lý địa cầu trên đỉnh Yên Sơn cao 2600 mét. Anh là một con người có tinh thần trách nhiệm với công việc và luôn hết mình vì công việc. Vì công việc nên anh phải sống một mình ở trên đỉnh núi cao ""bốn bề chỉ có cây cỏ"". Luôn hoàn thành xuất sắc nhiệm vụ của mình: góp phần phát hiện ""đám mây khô"" giúp không quân ta hạ máy bay Mỹ. Lạc quan, yêu đời: anh tự tạo cho mình những thú vui nhỏ như trồng hoa, đọc sách, nuôi gà, ...Sống ngăn nắp, gọn gàng. Anh thanh niên là một người cởi mở, chân thành và hiếu khách. Anh còn là một người rất khiêm tốn: Khi ông hoạ sĩ muốn vẽ anh, anh đã đề nghị giới thiệu người khác vì cảm thấy họ xứng đáng hơn.",wikipedia,data/processed/work/page_14367208.json
